supertype,archetype,archetype_id,arch_count,event_id,deck_rank,mean_rank,top_two,date_num,date
Aggro,UR_Aggro,21,268,8124,3,3.462687,0,41889,9/7/2014
Aggro,UR_Aggro,21,268,8144,3,3.462687,0,41880,8/29/2014
Aggro,UR_Aggro,21,268,8064,3,3.462687,0,41874,8/23/2014
Aggro,UR_Aggro,21,268,8045,3,3.462687,0,41873,8/22/2014
Aggro,UR_Aggro,21,268,7908,3,3.462687,0,41847,7/27/2014
Aggro,UR_Aggro,21,268,7902,3,3.462687,0,41846,7/26/2014
Aggro,UR_Aggro,21,268,7898,3,3.462687,0,41845,7/25/2014
Aggro,UR_Aggro,21,268,7843,3,3.462687,0,41840,7/20/2014
Aggro,UR_Aggro,21,268,7890,3,3.462687,0,41839,7/19/2014
Aggro,UR_Aggro,21,268,7781,3,3.462687,0,41830,7/10/2014
Aggro,UR_Aggro,21,268,7803,3,3.462687,0,41826,7/6/2014
Aggro,UR_Aggro,21,268,7737,3,3.462687,0,41823,7/3/2014
Aggro,UR_Aggro,21,268,7596,3,3.462687,0,41806,6/16/2014
Aggro,UR_Aggro,21,268,7629,3,3.462687,0,41806,6/16/2014
Aggro,UR_Aggro,21,268,7511,3,3.462687,0,41795,6/5/2014
Aggro,UR_Aggro,21,268,7409,3,3.462687,0,41784,5/25/2014
Aggro,UR_Aggro,21,268,7300,3,3.462687,0,41769,5/10/2014
Aggro,UR_Aggro,21,268,7165,3,3.462687,0,41746,4/17/2014
Aggro,UR_Aggro,21,268,7180,3,3.462687,0,41728,3/30/2014
Aggro,UR_Aggro,21,268,6436,3,3.462687,0,41651,1/12/2014
Aggro,UR_Aggro,21,268,6355,3,3.462687,0,41634,12/26/2013
Aggro,UR_Aggro,21,268,6255,3,3.462687,0,41621,12/13/2013
Aggro,UR_Aggro,21,268,6193,3,3.462687,0,41611,12/3/2013
Aggro,UR_Aggro,21,268,6172,3,3.462687,0,41608,11/30/2013
Aggro,UR_Aggro,21,268,9082,4,3.462687,0,42048,2/13/2015
Aggro,UR_Aggro,21,268,8940,4,3.462687,0,42018,1/14/2015
Aggro,UR_Aggro,21,268,8886,4,3.462687,0,42011,1/7/2015
Aggro,UR_Aggro,21,268,8882,4,3.462687,0,42010,1/6/2015
Aggro,UR_Aggro,21,268,8867,4,3.462687,0,42008,1/4/2015
Aggro,UR_Aggro,21,268,8807,4,3.462687,0,41998,12/25/2014
Aggro,UR_Aggro,21,268,8712,4,3.462687,0,41986,12/13/2014
Aggro,UR_Aggro,21,268,8711,4,3.462687,0,41985,12/12/2014
Aggro,UR_Aggro,21,268,8710,4,3.462687,0,41983,12/10/2014
Aggro,UR_Aggro,21,268,8697,4,3.462687,0,41981,12/8/2014
Aggro,UR_Aggro,21,268,8653,4,3.462687,0,41966,11/23/2014
Aggro,UR_Aggro,21,268,8517,4,3.462687,0,41959,11/16/2014
Aggro,UR_Aggro,21,268,8412,4,3.462687,0,41943,10/31/2014
Aggro,UR_Aggro,21,268,8413,4,3.462687,0,41942,10/30/2014
Aggro,UR_Aggro,21,268,8388,4,3.462687,0,41938,10/26/2014
Aggro,UR_Aggro,21,268,8371,4,3.462687,0,41936,10/24/2014
Aggro,UR_Aggro,21,268,8351,4,3.462687,0,41932,10/20/2014
Aggro,UR_Aggro,21,268,8213,4,3.462687,0,41904,9/22/2014
Aggro,UR_Aggro,21,268,8146,4,3.462687,0,41890,9/8/2014
Aggro,UR_Aggro,21,268,8124,4,3.462687,0,41889,9/7/2014
Aggro,UR_Aggro,21,268,8125,4,3.462687,0,41886,9/4/2014
Aggro,UR_Aggro,21,268,7929,4,3.462687,0,41851,7/31/2014
Aggro,UR_Aggro,21,268,7897,4,3.462687,0,41844,7/24/2014
Aggro,UR_Aggro,21,268,7619,4,3.462687,0,41807,6/17/2014
Aggro,UR_Aggro,21,268,7565,4,3.462687,0,41802,6/12/2014
Aggro,UR_Aggro,21,268,7426,4,3.462687,0,41788,5/29/2014
Aggro,UR_Aggro,21,268,7379,4,3.462687,0,41780,5/21/2014
Aggro,UR_Aggro,21,268,7341,4,3.462687,0,41772,5/13/2014
Aggro,UR_Aggro,21,268,7284,4,3.462687,0,41764,5/5/2014
Aggro,UR_Aggro,21,268,7187,4,3.462687,0,41750,4/21/2014
Aggro,UR_Aggro,21,268,6533,4,3.462687,0,41665,1/26/2014
Aggro,UR_Aggro,21,268,6474,4,3.462687,0,41657,1/18/2014
Aggro,UR_Aggro,21,268,6199,4,3.462687,0,41612,12/4/2013
Aggro,UR_Aggro,21,268,9376,5,3.462687,0,42078,3/15/2015
Aggro,UR_Aggro,21,268,9383,5,3.462687,0,42077,3/14/2015
Aggro,UR_Aggro,21,268,8894,5,3.462687,0,42015,1/11/2015
Aggro,UR_Aggro,21,268,8873,5,3.462687,0,42008,1/4/2015
Aggro,UR_Aggro,21,268,8874,5,3.462687,0,42001,12/28/2014
Aggro,UR_Aggro,21,268,8698,5,3.462687,0,41980,12/7/2014
Aggro,UR_Aggro,21,268,8743,5,3.462687,0,41980,12/7/2014
Aggro,UR_Aggro,21,268,8749,5,3.462687,0,41978,12/5/2014
Aggro,UR_Aggro,21,268,8682,5,3.462687,0,41977,12/4/2014
Aggro,UR_Aggro,21,268,8670,5,3.462687,0,41975,12/2/2014
Aggro,UR_Aggro,21,268,8659,5,3.462687,0,41974,12/1/2014
Aggro,UR_Aggro,21,268,8468,5,3.462687,0,41952,11/9/2014
Aggro,UR_Aggro,21,268,8469,5,3.462687,0,41952,11/9/2014
Aggro,UR_Aggro,21,268,8489,5,3.462687,0,41951,11/8/2014
Aggro,UR_Aggro,21,268,8401,5,3.462687,0,41940,10/28/2014
Aggro,UR_Aggro,21,268,8382,5,3.462687,0,41938,10/26/2014
Aggro,UR_Aggro,21,268,8388,5,3.462687,0,41938,10/26/2014
Aggro,UR_Aggro,21,268,8404,5,3.462687,0,41937,10/25/2014
Aggro,UR_Aggro,21,268,8404,5,3.462687,0,41937,10/25/2014
Aggro,UR_Aggro,21,268,8441,5,3.462687,0,41937,10/25/2014
Aggro,UR_Aggro,21,268,8441,5,3.462687,0,41937,10/25/2014
Aggro,UR_Aggro,21,268,8370,5,3.462687,0,41935,10/23/2014
Aggro,UR_Aggro,21,268,8317,5,3.462687,0,41915,10/3/2014
Aggro,UR_Aggro,21,268,8078,5,3.462687,0,41878,8/27/2014
Aggro,UR_Aggro,21,268,8008,5,3.462687,0,41863,8/12/2014
Aggro,UR_Aggro,21,268,8004,5,3.462687,0,41854,8/3/2014
Aggro,UR_Aggro,21,268,7840,5,3.462687,0,41833,7/13/2014
Aggro,UR_Aggro,21,268,7796,5,3.462687,0,41832,7/12/2014
Aggro,UR_Aggro,21,268,7760,5,3.462687,0,41827,7/7/2014
Aggro,UR_Aggro,21,268,7729,5,3.462687,0,41822,7/2/2014
Aggro,UR_Aggro,21,268,7701,5,3.462687,0,41819,6/29/2014
Aggro,UR_Aggro,21,268,7565,5,3.462687,0,41802,6/12/2014
Aggro,UR_Aggro,21,268,7549,5,3.462687,0,41799,6/9/2014
Aggro,UR_Aggro,21,268,7682,5,3.462687,0,41797,6/7/2014
Aggro,UR_Aggro,21,268,7538,5,3.462687,0,41794,6/4/2014
Aggro,UR_Aggro,21,268,7450,5,3.462687,0,41790,5/31/2014
Aggro,UR_Aggro,21,268,7320,5,3.462687,0,41771,5/12/2014
Aggro,UR_Aggro,21,268,7275,5,3.462687,0,41763,5/4/2014
Aggro,UR_Aggro,21,268,7172,5,3.462687,0,41748,4/19/2014
Aggro,UR_Aggro,21,268,7051,5,3.462687,0,41736,4/7/2014
Aggro,UR_Aggro,21,268,6506,5,3.462687,0,41659,1/20/2014
Aggro,UR_Aggro,21,268,6462,5,3.462687,0,41653,1/14/2014
Aggro,UR_Aggro,21,268,2584,5,3.462687,0,40964,2/25/2012
Aggro,UR_Aggro,21,268,9367,6,3.462687,0,42077,3/14/2015
Aggro,UR_Aggro,21,268,9142,6,3.462687,0,42056,2/21/2015
Aggro,UR_Aggro,21,268,8906,6,3.462687,0,42017,1/13/2015
Aggro,UR_Aggro,21,268,8893,6,3.462687,0,42012,1/8/2015
Aggro,UR_Aggro,21,268,8882,6,3.462687,0,42010,1/6/2015
Aggro,UR_Aggro,21,268,8818,6,3.462687,0,42001,12/28/2014
Aggro,UR_Aggro,21,268,8476,6,3.462687,0,41953,11/10/2014
Aggro,UR_Aggro,21,268,8488,6,3.462687,0,41952,11/9/2014
Aggro,UR_Aggro,21,268,8401,6,3.462687,0,41940,10/28/2014
Aggro,UR_Aggro,21,268,8393,6,3.462687,0,41939,10/27/2014
Aggro,UR_Aggro,21,268,7632,6,3.462687,0,41809,6/19/2014
Aggro,UR_Aggro,21,268,7596,6,3.462687,0,41806,6/16/2014
Aggro,UR_Aggro,21,268,7628,6,3.462687,0,41806,6/16/2014
Aggro,UR_Aggro,21,268,7538,6,3.462687,0,41794,6/4/2014
Aggro,UR_Aggro,21,268,7480,6,3.462687,0,41791,6/1/2014
Aggro,UR_Aggro,21,268,7300,6,3.462687,0,41769,5/10/2014
Aggro,UR_Aggro,21,268,7213,6,3.462687,0,41755,4/26/2014
Aggro,UR_Aggro,21,268,6508,6,3.462687,0,41662,1/23/2014
Aggro,UR_Aggro,21,268,5620,6,3.462687,0,41517,8/31/2013
Aggro,UR_Aggro,21,268,9339,7,3.462687,0,42073,3/10/2015
Aggro,UR_Aggro,21,268,8558,7,3.462687,0,41961,11/18/2014
Aggro,UR_Aggro,21,268,8473,7,3.462687,0,41954,11/11/2014
Aggro,UR_Aggro,21,268,7548,7,3.462687,0,41799,6/9/2014
Aggro,UR_Aggro,21,268,7482,7,3.462687,0,41791,6/1/2014
Aggro,UR_Aggro,21,268,7392,7,3.462687,0,41783,5/24/2014
Aggro,UR_Aggro,21,268,7109,7,3.462687,0,41742,4/13/2014
Aggro,UR_Aggro,21,268,7071,7,3.462687,0,41734,4/5/2014
Aggro,UR_Aggro,21,268,6900,7,3.462687,0,41714,3/16/2014
Aggro,UR_Aggro,21,268,6592,7,3.462687,0,41672,2/2/2014
Aggro,UR_Aggro,21,268,6522,7,3.462687,0,41664,1/25/2014
Aggro,UR_Aggro,21,268,8919,8,3.462687,0,42015,1/11/2015
Aggro,UR_Aggro,21,268,8752,8,3.462687,0,41980,12/7/2014
Aggro,UR_Aggro,21,268,7062,8,3.462687,0,41735,4/6/2014
Aggro,UR_Aggro,21,268,6601,8,3.462687,0,41678,2/8/2014
Aggro,UR_Aggro,21,268,5924,8,3.462687,0,41560,10/13/2013
Aggro,UR_Aggro,21,268,8894,9,3.462687,0,42015,1/11/2015
Aggro,UR_Aggro,21,268,8894,9,3.462687,0,42015,1/11/2015
Aggro,UR_Aggro,21,268,8873,9,3.462687,0,42008,1/4/2015
Aggro,UR_Aggro,21,268,8718,9,3.462687,0,41987,12/14/2014
Aggro,UR_Aggro,21,268,8022,9,3.462687,0,41854,8/3/2014
Aggro,UR_Aggro,21,268,7709,9,3.462687,0,41818,6/28/2014
Combo,UR_Storm,51,280,9272,1,3.578571,1,42064,3/1/2015
Combo,UR_Storm,51,280,9178,1,3.578571,1,42060,2/25/2015
Combo,UR_Storm,51,280,9146,1,3.578571,1,42056,2/21/2015
Combo,UR_Storm,51,280,8941,1,3.578571,1,42021,1/17/2015
Combo,UR_Storm,51,280,8782,1,3.578571,1,41994,12/21/2014
Combo,UR_Storm,51,280,8377,1,3.578571,1,41937,10/25/2014
Combo,UR_Storm,51,280,8087,1,3.578571,1,41875,8/24/2014
Combo,UR_Storm,51,280,7796,1,3.578571,1,41832,7/12/2014
Combo,UR_Storm,51,280,7481,1,3.578571,1,41791,6/1/2014
Combo,UR_Storm,51,280,7245,1,3.578571,1,41760,5/1/2014
Combo,UR_Storm,51,280,7227,1,3.578571,1,41757,4/28/2014
Combo,UR_Storm,51,280,7214,1,3.578571,1,41756,4/27/2014
Combo,UR_Storm,51,280,7171,1,3.578571,1,41748,4/19/2014
Combo,UR_Storm,51,280,7054,1,3.578571,1,41737,4/8/2014
Combo,UR_Storm,51,280,7046,1,3.578571,1,41735,4/6/2014
Combo,UR_Storm,51,280,7071,1,3.578571,1,41734,4/5/2014
Combo,UR_Storm,51,280,6862,1,3.578571,1,41713,3/15/2014
Combo,UR_Storm,51,280,6803,1,3.578571,1,41702,3/4/2014
Combo,UR_Storm,51,280,6768,1,3.578571,1,41699,3/1/2014
Combo,UR_Storm,51,280,6590,1,3.578571,1,41671,2/1/2014
Combo,UR_Storm,51,280,6557,1,3.578571,1,41668,1/29/2014
Combo,UR_Storm,51,280,6437,1,3.578571,1,41649,1/10/2014
Combo,UR_Storm,51,280,6196,1,3.578571,1,41611,12/3/2013
Combo,UR_Storm,51,280,6164,1,3.578571,1,41610,12/2/2013
Combo,UR_Storm,51,280,5960,1,3.578571,1,41584,11/6/2013
Combo,UR_Storm,51,280,5502,1,3.578571,1,41508,8/22/2013
Combo,UR_Storm,51,280,5392,1,3.578571,1,41491,8/5/2013
Combo,UR_Storm,51,280,5149,1,3.578571,1,41442,6/17/2013
Combo,UR_Storm,51,280,4188,1,3.578571,1,41289,1/15/2013
Combo,UR_Storm,51,280,4099,1,3.578571,1,41281,1/7/2013
Combo,UR_Storm,51,280,4134,1,3.578571,1,41265,12/22/2012
Combo,UR_Storm,51,280,3924,1,3.578571,1,41252,12/9/2012
Combo,UR_Storm,51,280,3824,1,3.578571,1,41234,11/21/2012
Combo,UR_Storm,51,280,3793,1,3.578571,1,41228,11/15/2012
Combo,UR_Storm,51,280,3750,1,3.578571,1,41225,11/12/2012
Combo,UR_Storm,51,280,3701,1,3.578571,1,41202,10/20/2012
Combo,UR_Storm,51,280,2790,1,3.578571,1,41099,7/9/2012
Combo,UR_Storm,51,280,2625,1,3.578571,1,40993,3/25/2012
Combo,UR_Storm,51,280,2632,1,3.578571,1,40992,3/24/2012
Combo,UR_Storm,51,280,2571,1,3.578571,1,40971,3/3/2012
Combo,UR_Storm,51,280,2566,1,3.578571,1,40964,2/25/2012
Combo,UR_Storm,51,280,2499,1,3.578571,1,40930,1/22/2012
Combo,UR_Storm,51,280,2502,1,3.578571,1,40929,1/21/2012
Combo,UR_Storm,51,280,2415,1,3.578571,1,40908,12/31/2011
Combo,UR_Storm,51,280,2401,1,3.578571,1,40907,12/30/2011
Combo,UR_Storm,51,280,2377,1,3.578571,1,40905,12/28/2011
Combo,UR_Storm,51,280,2381,1,3.578571,1,40904,12/27/2011
Combo,UR_Storm,51,280,2392,1,3.578571,1,40901,12/24/2011
Combo,UR_Storm,51,280,2396,1,3.578571,1,40900,12/23/2011
Combo,UR_Storm,51,280,2344,1,3.578571,1,40883,12/6/2011
Combo,UR_Storm,51,280,2335,1,3.578571,1,40880,12/3/2011
Combo,UR_Storm,51,280,1974,1,3.578571,1,40785,8/30/2011
Combo,UR_Storm,51,280,1979,1,3.578571,1,40783,8/28/2011
Combo,UR_Storm,51,280,1942,1,3.578571,1,40780,8/25/2011
Combo,UR_Storm,51,280,9282,2,3.578571,1,42068,3/5/2015
Combo,UR_Storm,51,280,9304,2,3.578571,1,42068,3/5/2015
Combo,UR_Storm,51,280,8205,2,3.578571,1,41889,9/7/2014
Combo,UR_Storm,51,280,7990,2,3.578571,1,41862,8/11/2014
Combo,UR_Storm,51,280,7970,2,3.578571,1,41858,8/7/2014
Combo,UR_Storm,51,280,7650,2,3.578571,1,41811,6/21/2014
Combo,UR_Storm,51,280,7341,2,3.578571,1,41772,5/13/2014
Combo,UR_Storm,51,280,7315,2,3.578571,1,41770,5/11/2014
Combo,UR_Storm,51,280,7635,2,3.578571,1,41770,5/11/2014
Combo,UR_Storm,51,280,7288,2,3.578571,1,41767,5/8/2014
Combo,UR_Storm,51,280,7275,2,3.578571,1,41763,5/4/2014
Combo,UR_Storm,51,280,7201,2,3.578571,1,41751,4/22/2014
Combo,UR_Storm,51,280,7172,2,3.578571,1,41748,4/19/2014
Combo,UR_Storm,51,280,7185,2,3.578571,1,41748,4/19/2014
Combo,UR_Storm,51,280,7054,2,3.578571,1,41737,4/8/2014
Combo,UR_Storm,51,280,7046,2,3.578571,1,41735,4/6/2014
Combo,UR_Storm,51,280,7008,2,3.578571,1,41730,4/1/2014
Combo,UR_Storm,51,280,6964,2,3.578571,1,41723,3/25/2014
Combo,UR_Storm,51,280,6931,2,3.578571,1,41721,3/23/2014
Combo,UR_Storm,51,280,6825,2,3.578571,1,41707,3/9/2014
Combo,UR_Storm,51,280,6835,2,3.578571,1,41707,3/9/2014
Combo,UR_Storm,51,280,6755,2,3.578571,1,41699,3/1/2014
Combo,UR_Storm,51,280,6663,2,3.578571,1,41687,2/17/2014
Combo,UR_Storm,51,280,6433,2,3.578571,1,41651,1/12/2014
Combo,UR_Storm,51,280,6203,2,3.578571,1,41613,12/5/2013
Combo,UR_Storm,51,280,6103,2,3.578571,1,41602,11/24/2013
Combo,UR_Storm,51,280,5595,2,3.578571,1,41511,8/25/2013
Combo,UR_Storm,51,280,5422,2,3.578571,1,41495,8/9/2013
Combo,UR_Storm,51,280,5234,2,3.578571,1,41459,7/4/2013
Combo,UR_Storm,51,280,4260,2,3.578571,1,41300,1/26/2013
Combo,UR_Storm,51,280,4201,2,3.578571,1,41287,1/13/2013
Combo,UR_Storm,51,280,4135,2,3.578571,1,41285,1/11/2013
Combo,UR_Storm,51,280,3969,2,3.578571,1,41253,12/10/2012
Combo,UR_Storm,51,280,3749,2,3.578571,1,41225,11/12/2012
Combo,UR_Storm,51,280,3750,2,3.578571,1,41225,11/12/2012
Combo,UR_Storm,51,280,3369,2,3.578571,1,41176,9/24/2012
Combo,UR_Storm,51,280,3284,2,3.578571,1,41168,9/16/2012
Combo,UR_Storm,51,280,3091,2,3.578571,1,41148,8/27/2012
Combo,UR_Storm,51,280,2868,2,3.578571,1,41139,8/18/2012
Combo,UR_Storm,51,280,2789,2,3.578571,1,41101,7/11/2012
Combo,UR_Storm,51,280,2758,2,3.578571,1,41000,4/1/2012
Combo,UR_Storm,51,280,2625,2,3.578571,1,40993,3/25/2012
Combo,UR_Storm,51,280,2626,2,3.578571,1,40992,3/24/2012
Combo,UR_Storm,51,280,2617,2,3.578571,1,40985,3/17/2012
Combo,UR_Storm,51,280,2599,2,3.578571,1,40978,3/10/2012
Combo,UR_Storm,51,280,2401,2,3.578571,1,40907,12/30/2011
Combo,UR_Storm,51,280,2403,2,3.578571,1,40905,12/28/2011
Combo,UR_Storm,51,280,2399,2,3.578571,1,40899,12/22/2011
Combo,UR_Storm,51,280,1986,2,3.578571,1,40787,9/1/2011
Combo,UR_Storm,51,280,1965,2,3.578571,1,40786,8/31/2011
Combo,UR_Storm,51,280,1959,2,3.578571,1,40783,8/28/2011
Combo,UR_Storm,51,280,9381,3,3.578571,0,42078,3/15/2015
Combo,UR_Storm,51,280,8670,3,3.578571,0,41975,12/2/2014
Combo,UR_Storm,51,280,8670,3,3.578571,0,41975,12/2/2014
Combo,UR_Storm,51,280,8255,3,3.578571,0,41916,10/4/2014
Combo,UR_Storm,51,280,8247,3,3.578571,0,41910,9/28/2014
Combo,UR_Storm,51,280,8146,3,3.578571,0,41890,9/8/2014
Combo,UR_Storm,51,280,7722,3,3.578571,0,41819,6/29/2014
Combo,UR_Storm,51,280,7549,3,3.578571,0,41799,6/9/2014
Combo,UR_Storm,51,280,7379,3,3.578571,0,41780,5/21/2014
Combo,UR_Storm,51,280,7375,3,3.578571,0,41779,5/20/2014
Combo,UR_Storm,51,280,7378,3,3.578571,0,41778,5/19/2014
Combo,UR_Storm,51,280,7296,3,3.578571,0,41766,5/7/2014
Combo,UR_Storm,51,280,7269,3,3.578571,0,41762,5/3/2014
Combo,UR_Storm,51,280,7250,3,3.578571,0,41761,5/2/2014
Combo,UR_Storm,51,280,6937,3,3.578571,0,41721,3/23/2014
Combo,UR_Storm,51,280,6809,3,3.578571,0,41705,3/7/2014
Combo,UR_Storm,51,280,6703,3,3.578571,0,41692,2/22/2014
Combo,UR_Storm,51,280,8990,3,3.578571,0,41664,1/25/2014
Combo,UR_Storm,51,280,6373,3,3.578571,0,41645,1/6/2014
Combo,UR_Storm,51,280,6385,3,3.578571,0,41641,1/2/2014
Combo,UR_Storm,51,280,6054,3,3.578571,0,41596,11/18/2013
Combo,UR_Storm,51,280,6055,3,3.578571,0,41596,11/18/2013
Combo,UR_Storm,51,280,5819,3,3.578571,0,41555,10/8/2013
Combo,UR_Storm,51,280,5444,3,3.578571,0,41496,8/10/2013
Combo,UR_Storm,51,280,5385,3,3.578571,0,41487,8/1/2013
Combo,UR_Storm,51,280,5051,3,3.578571,0,41413,5/19/2013
Combo,UR_Storm,51,280,4854,3,3.578571,0,41377,4/13/2013
Combo,UR_Storm,51,280,4411,3,3.578571,0,41323,2/18/2013
Combo,UR_Storm,51,280,4244,3,3.578571,0,41294,1/20/2013
Combo,UR_Storm,51,280,4243,3,3.578571,0,41293,1/19/2013
Combo,UR_Storm,51,280,4201,3,3.578571,0,41287,1/13/2013
Combo,UR_Storm,51,280,3980,3,3.578571,0,41266,12/23/2012
Combo,UR_Storm,51,280,4006,3,3.578571,0,41265,12/22/2012
Combo,UR_Storm,51,280,3945,3,3.578571,0,41256,12/13/2012
Combo,UR_Storm,51,280,3804,3,3.578571,0,41229,11/16/2012
Combo,UR_Storm,51,280,3747,3,3.578571,0,41223,11/10/2012
Combo,UR_Storm,51,280,3130,3,3.578571,0,41153,9/1/2012
Combo,UR_Storm,51,280,3094,3,3.578571,0,41149,8/28/2012
Combo,UR_Storm,51,280,2826,3,3.578571,0,41126,8/5/2012
Combo,UR_Storm,51,280,2790,3,3.578571,0,41099,7/9/2012
Combo,UR_Storm,51,280,2641,3,3.578571,0,41000,4/1/2012
Combo,UR_Storm,51,280,2632,3,3.578571,0,40992,3/24/2012
Combo,UR_Storm,51,280,2621,3,3.578571,0,40986,3/18/2012
Combo,UR_Storm,51,280,2527,3,3.578571,0,40959,2/20/2012
Combo,UR_Storm,51,280,2528,3,3.578571,0,40958,2/19/2012
Combo,UR_Storm,51,280,2539,3,3.578571,0,40957,2/18/2012
Combo,UR_Storm,51,280,2503,3,3.578571,0,40929,1/21/2012
Combo,UR_Storm,51,280,2025,3,3.578571,0,40797,9/11/2011
Combo,UR_Storm,51,280,1946,3,3.578571,0,40781,8/26/2011
Combo,UR_Storm,51,280,1947,3,3.578571,0,40781,8/26/2011
Combo,UR_Storm,51,280,2022,3,3.578571,0,40780,8/25/2011
Combo,UR_Storm,51,280,9369,4,3.578571,0,42077,3/14/2015
Combo,UR_Storm,51,280,9384,4,3.578571,0,42077,3/14/2015
Combo,UR_Storm,51,280,8995,4,3.578571,0,42029,1/25/2015
Combo,UR_Storm,51,280,8998,4,3.578571,0,42029,1/25/2015
Combo,UR_Storm,51,280,8670,4,3.578571,0,41975,12/2/2014
Combo,UR_Storm,51,280,8325,4,3.578571,0,41926,10/14/2014
Combo,UR_Storm,51,280,8193,4,3.578571,0,41899,9/17/2014
Combo,UR_Storm,51,280,8046,4,3.578571,0,41874,8/23/2014
Combo,UR_Storm,51,280,7937,4,3.578571,0,41854,8/3/2014
Combo,UR_Storm,51,280,7673,4,3.578571,0,41817,6/27/2014
Combo,UR_Storm,51,280,7668,4,3.578571,0,41815,6/25/2014
Combo,UR_Storm,51,280,7273,4,3.578571,0,41763,5/4/2014
Combo,UR_Storm,51,280,7269,4,3.578571,0,41762,5/3/2014
Combo,UR_Storm,51,280,7244,4,3.578571,0,41756,4/27/2014
Combo,UR_Storm,51,280,7178,4,3.578571,0,41749,4/20/2014
Combo,UR_Storm,51,280,7109,4,3.578571,0,41742,4/13/2014
Combo,UR_Storm,51,280,7024,4,3.578571,0,41713,3/15/2014
Combo,UR_Storm,51,280,6815,4,3.578571,0,41706,3/8/2014
Combo,UR_Storm,51,280,6834,4,3.578571,0,41704,3/6/2014
Combo,UR_Storm,51,280,6804,4,3.578571,0,41703,3/5/2014
Combo,UR_Storm,51,280,6755,4,3.578571,0,41699,3/1/2014
Combo,UR_Storm,51,280,6762,4,3.578571,0,41693,2/23/2014
Combo,UR_Storm,51,280,6090,4,3.578571,0,41599,11/21/2013
Combo,UR_Storm,51,280,4258,4,3.578571,0,41299,1/25/2013
Combo,UR_Storm,51,280,4243,4,3.578571,0,41293,1/19/2013
Combo,UR_Storm,51,280,4161,4,3.578571,0,41288,1/14/2013
Combo,UR_Storm,51,280,4165,4,3.578571,0,41287,1/13/2013
Combo,UR_Storm,51,280,4095,4,3.578571,0,41273,12/30/2012
Combo,UR_Storm,51,280,4037,4,3.578571,0,41270,12/27/2012
Combo,UR_Storm,51,280,3791,4,3.578571,0,41226,11/13/2012
Combo,UR_Storm,51,280,2493,4,3.578571,0,40929,1/21/2012
Combo,UR_Storm,51,280,1965,4,3.578571,0,40786,8/31/2011
Combo,UR_Storm,51,280,8873,5,3.578571,0,42008,1/4/2015
Combo,UR_Storm,51,280,8005,5,3.578571,0,41854,8/3/2014
Combo,UR_Storm,51,280,7930,5,3.578571,0,41852,8/1/2014
Combo,UR_Storm,51,280,7539,5,3.578571,0,41797,6/7/2014
Combo,UR_Storm,51,280,7713,5,3.578571,0,41797,6/7/2014
Combo,UR_Storm,51,280,7274,5,3.578571,0,41763,5/4/2014
Combo,UR_Storm,51,280,7259,5,3.578571,0,41762,5/3/2014
Combo,UR_Storm,51,280,7213,5,3.578571,0,41755,4/26/2014
Combo,UR_Storm,51,280,7201,5,3.578571,0,41751,4/22/2014
Combo,UR_Storm,51,280,7170,5,3.578571,0,41748,4/19/2014
Combo,UR_Storm,51,280,6754,5,3.578571,0,41698,2/28/2014
Combo,UR_Storm,51,280,6727,5,3.578571,0,41694,2/24/2014
Combo,UR_Storm,51,280,6698,5,3.578571,0,41693,2/23/2014
Combo,UR_Storm,51,280,8990,5,3.578571,0,41664,1/25/2014
Combo,UR_Storm,51,280,6360,5,3.578571,0,41635,12/27/2013
Combo,UR_Storm,51,280,4287,5,3.578571,0,41306,2/1/2013
Combo,UR_Storm,51,280,4117,5,3.578571,0,41279,1/5/2013
Combo,UR_Storm,51,280,4086,5,3.578571,0,41272,12/29/2012
Combo,UR_Storm,51,280,4003,5,3.578571,0,41267,12/24/2012
Combo,UR_Storm,51,280,4006,5,3.578571,0,41265,12/22/2012
Combo,UR_Storm,51,280,3714,5,3.578571,0,41217,11/4/2012
Combo,UR_Storm,51,280,2641,5,3.578571,0,41000,4/1/2012
Combo,UR_Storm,51,280,2615,5,3.578571,0,40985,3/17/2012
Combo,UR_Storm,51,280,2617,5,3.578571,0,40985,3/17/2012
Combo,UR_Storm,51,280,2617,5,3.578571,0,40985,3/17/2012
Combo,UR_Storm,51,280,2593,5,3.578571,0,40979,3/11/2012
Combo,UR_Storm,51,280,2595,5,3.578571,0,40979,3/11/2012
Combo,UR_Storm,51,280,2578,5,3.578571,0,40971,3/3/2012
Combo,UR_Storm,51,280,2579,5,3.578571,0,40971,3/3/2012
Combo,UR_Storm,51,280,2581,5,3.578571,0,40971,3/3/2012
Combo,UR_Storm,51,280,2584,5,3.578571,0,40964,2/25/2012
Combo,UR_Storm,51,280,2535,5,3.578571,0,40957,2/18/2012
Combo,UR_Storm,51,280,2539,5,3.578571,0,40957,2/18/2012
Combo,UR_Storm,51,280,2502,5,3.578571,0,40929,1/21/2012
Combo,UR_Storm,51,280,2503,5,3.578571,0,40929,1/21/2012
Combo,UR_Storm,51,280,2484,5,3.578571,0,40912,1/4/2012
Combo,UR_Storm,51,280,1989,5,3.578571,0,40789,9/3/2011
Combo,UR_Storm,51,280,1989,5,3.578571,0,40789,9/3/2011
Combo,UR_Storm,51,280,1917,5,3.578571,0,40769,8/14/2011
Combo,UR_Storm,51,280,9131,6,3.578571,0,42053,2/18/2015
